file,title,composer,film,year,genre,director,valence,arousal,familiarity
surveillancesicariojohanjohannssonsample1mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.70275,-0.71519,never-heard-this
surveillancesicariojohanjohannssonsample1mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.82275,-0.82519,never-heard-this
surveillancesicariojohanjohannssonsample1mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.90775,-0.90019,never-heard-this
surveillancesicariojohanjohannssonsample1mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.96775,-0.98019,never-heard-this
surveillancesicariojohanjohannssonsample1mp3.mp3,Surveillance,Jóhann Jóhannsson,Sicario,2015.0,Action Crime Drama,Denis Villeneuve,0.36775,-0.36519,never-heard-this
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.56075,0.53981,familiar-feeling-not-familiar
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.71775,0.39981,familiar-feeling-not-familiar
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample2mp3.mp3,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski,0.85075,0.26481,familiar-feeling-not-familiar
wtfisthatmichaelabelsnopesample2mp3.mp3,WTF Is That,Michael Abels,Nope,2022.0,Horror Mystery Sci-Fi,Jordan Peele,0.55675,-0.10019,definitely-familiar
wtfisthatmichaelabelsnopesample2mp3.mp3,WTF Is That,Michael Abels,Nope,2022.0,Horror Mystery Sci-Fi,Jordan Peele,0.56175,-0.25019,definitely-familiar
wtfisthatmichaelabelsnopesample2mp3.mp3,WTF Is That,Michael Abels,Nope,2022.0,Horror Mystery Sci-Fi,Jordan Peele,0.70675,-0.54019,definitely-familiar
wtfisthatmichaelabelsnopesample2mp3.mp3,WTF Is That,Michael Abels,Nope,2022.0,Horror Mystery Sci-Fi,Jordan Peele,0.89175,-0.74019,definitely-familiar
allquietonthewesternfrontmainthemesongvolkerbertelmannsample1mp3.mp3,All Quiet on the Western Front Main Theme,Volker Bertelmann,All Quiet on the Western Front,2022.0,Action Drama War,Edward Berger,0.00084,-0.70602,familiar
djangounchainedluisbacalovdjangosample2mp3.mp3,Django,Luis Bacalov/ Rocky Roberts,Django Unchained,2012.0,Drama Western,Quentin Tarantino,0.43348,0.42903,familiar
djangounchainedluisbacalovdjangosample2mp3.mp3,Django,Luis Bacalov/ Rocky Roberts,Django Unchained,2012.0,Drama Western,Quentin Tarantino,0.43848,0.78904,familiar
icouldshowyouifyoudlikehanszimmerrushsample1mp3.mp3,I Could Show You Off If You'd Like,Hans Zimmer,Rush,2013.0,Action Biography Drama,Ron Howard,0.0,0.0,not-sure
icouldshowyouifyoudlikehanszimmerrushsample1mp3.mp3,I Could Show You Off If You'd Like,Hans Zimmer,Rush,2013.0,Action Biography Drama,Ron Howard,0.0,0.0,not-sure
icouldshowyouifyoudlikehanszimmerrushsample1mp3.mp3,I Could Show You Off If You'd Like,Hans Zimmer,Rush,2013.0,Action Biography Drama,Ron Howard,0.19799,0.73404,not-sure
lovethemefromthemidwifepessilevantosample2mp3.mp3,"Love Theme from ""The Midwife""",Pessi Levanto,The Midwife,2017.0,Drama,Martin Provost,-0.15059,0.21902,familiar-feeling-not-familiar
lovethemefromthemidwifepessilevantosample2mp3.mp3,"Love Theme from ""The Midwife""",Pessi Levanto,The Midwife,2017.0,Drama,Martin Provost,-0.2706,-0.68102,familiar-feeling-not-familiar
polegnalaetodoratheensembleofthebulgarianrepublicthebansheesofinisherinsample1mp3.mp3,Polegnala E Todora,The Ensemble of the Bulgarian Republic,The Banshees of Inisherin,2022.0,Comedy Drama,Martin McDonagh,0.0,0.0,not-sure
polegnalaetodoratheensembleofthebulgarianrepublicthebansheesofinisherinsample1mp3.mp3,Polegnala E Todora,The Ensemble of the Bulgarian Republic,The Banshees of Inisherin,2022.0,Comedy Drama,Martin McDonagh,-0.37251,0.73404,not-sure
solongrandynewmantoystory3sample1mp3.mp3,So Long,Randy Newman,Toy Story 3,2010.0,Animation Adventure Comedy,Lee Unkrich,0.15751,0.48403,familiar
solongrandynewmantoystory3sample1mp3.mp3,So Long,Randy Newman,Toy Story 3,2010.0,Animation Adventure Comedy,Lee Unkrich,-0.1725,-0.00599,familiar
thebatmanmichaelgiacchinosample1mp3.mp3,The Batman,Michael Giacchino,The Batman,2022.0,Action Crime Drama,Matt Reeves,-0.15131,0.48403,familiar
workingtheboulderproblemmarcobeltramifreesolosample1mp3.mp3,Working The Boulder Problem,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi",-0.37632,-0.91602,familiar
bunsenburnerexmachinaanthonywilliamtomblingcutssample1mp3.mp3,Bunsen Burner,"Anthony William Tombling, CUTS",Ex Machina,2014.0,Drama Sci-Fi Thriller,Alex Garland,0.0,0.0,not-sure
bunsenburnerexmachinaanthonywilliamtomblingcutssample1mp3.mp3,Bunsen Burner,"Anthony William Tombling, CUTS",Ex Machina,2014.0,Drama Sci-Fi Thriller,Alex Garland,-0.33225,-0.0825,not-sure
firstkissesludwiggoranssoneverythingeverythingsample2mp3.mp3,First Kisses,Ludwig Göransson,"Everything, Everything",2017.0,Drama Romance,Stella Meghie,0.0,0.0,not-sure
firstkissesludwiggoranssoneverythingeverythingsample2mp3.mp3,First Kisses,Ludwig Göransson,"Everything, Everything",2017.0,Drama Romance,Stella Meghie,0.10775,0.3925,not-sure
irememberyouchristopherbeardanielrossenpastlivessample1mp3.mp3,I Remember You,"Christopher Bear, Daniel Rossen",Past Lives,2023.0,Drama Romance,Celine Song,0.0,0.0,not-sure
irememberyouchristopherbeardanielrossenpastlivessample1mp3.mp3,I Remember You,"Christopher Bear, Daniel Rossen",Past Lives,2023.0,Drama Romance,Celine Song,0.0,0.0,not-sure
irememberyouchristopherbeardanielrossenpastlivessample1mp3.mp3,I Remember You,"Christopher Bear, Daniel Rossen",Past Lives,2023.0,Drama Romance,Celine Song,0.0,0.0,not-sure
irememberyouchristopherbeardanielrossenpastlivessample1mp3.mp3,I Remember You,"Christopher Bear, Daniel Rossen",Past Lives,2023.0,Drama Romance,Celine Song,0.15775,0.6275,not-sure
lasvisitasalbertoiglesiasparallelmotherssample2mp3.mp3,Las visitas,Alberto Iglesias,Parallel Mothers,2021.0,Drama,Pedro Almodóvar,0.47275,0.3375,not-sure
rootofanunfocusborisbermanjohncageshutterislandsample1mp3.mp3,Root of an Unfocus,John Cage/Boris Berman,Shutter Island,2010.0,Mystery Thriller,Martin Scorsese,0.0,0.0,never-heard-this
rootofanunfocusborisbermanjohncageshutterislandsample1mp3.mp3,Root of an Unfocus,John Cage/Boris Berman,Shutter Island,2010.0,Mystery Thriller,Martin Scorsese,0.04775,-0.0025,never-heard-this
thefrontallobeofkitaekparasitejungjaeilsample2mp3.mp3,The Frontal Lobe of Ki Taek,Jung Jaeil,Parasite,2019.0,Comedy Drama Thriller,Bong Joon Ho,0.0,0.0,familiar-feeling-not-familiar
thefrontallobeofkitaekparasitejungjaeilsample2mp3.mp3,The Frontal Lobe of Ki Taek,Jung Jaeil,Parasite,2019.0,Comedy Drama Thriller,Bong Joon Ho,-0.12725,-0.0475,familiar-feeling-not-familiar
theirishmansleepwalksantojohnnysample1mp3.mp3,Sleepwalk,"Santo & Johnny, Santo Farina, Ann Farina and Johnny Farina",The Irishman,2019.0,Biography Crime Drama,Martin Scorsese,0.16275,0.3975,familiar
wtfisthatmichaelabelsnopesample2mp3.mp3,WTF Is That,Michael Abels,Nope,2022.0,Horror Mystery Sci-Fi,Jordan Peele,0.48275,0.0075,not-sure
annakareninoverturedariomarianellisample2mp3.mp3,Overture,Dario Marianelli,Anna Karenina,2012.0,Drama Romance,Joe Wright,0.55031,0.54688,familiar
annakareninoverturedariomarianellisample2mp3.mp3,Overture,Dario Marianelli,Anna Karenina,2012.0,Drama Romance,Joe Wright,-0.00969,0.53687,familiar
bunsenburnerexmachinaanthonywilliamtomblingcutssample1mp3.mp3,Bunsen Burner,"Anthony William Tombling, CUTS",Ex Machina,2014.0,Drama Sci-Fi Thriller,Alex Garland,0.16198,-0.20813,not-sure
bunsenburnerexmachinaanthonywilliamtomblingcutssample1mp3.mp3,Bunsen Burner,"Anthony William Tombling, CUTS",Ex Machina,2014.0,Drama Sci-Fi Thriller,Alex Garland,-0.01302,-0.58313,not-sure
emilemosseribigcountryminarisample2mp3.mp3,Big Country,Emile Mosseri,Minari,2020.0,Drama,Lee Isaac Chung,-0.18802,-0.18312,not-sure
emilemosseribigcountryminarisample2mp3.mp3,Big Country,Emile Mosseri,Minari,2020.0,Drama,Lee Isaac Chung,-0.00302,0.34688,not-sure
emilemosseribigcountryminarisample2mp3.mp3,Big Country,Emile Mosseri,Minari,2020.0,Drama,Lee Isaac Chung,0.12698,0.90688,not-sure
hadiaslucamundacasample2mp3.mp3,Ha Dias,Luca Mundaca,End of Watch,2012.0,Action Thriller,David Ayer,0.36031,0.35187,not-sure
lajeunefilleenfeuportraitofaladyonfireparaonearthursimoninisample2mp3.mp3,La Jeune Fille en Feu,"Jean-Baptiste de Laubier, Para One, Arthur Simonini",Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.09698,0.00687,not-sure
lajeunefilleenfeuportraitofaladyonfireparaonearthursimoninisample2mp3.mp3,La Jeune Fille en Feu,"Jean-Baptiste de Laubier, Para One, Arthur Simonini",Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.72198,0.17687,not-sure
openinggustavosantaolallabrokebackmountainsample2mp3.mp3,Opening,Gustavo Santaolalla,Brokeback Mountain,2006.0,Drama Romance,Ang Lee,0.0,0.0,not-sure
openinggustavosantaolallabrokebackmountainsample2mp3.mp3,Opening,Gustavo Santaolalla,Brokeback Mountain,2006.0,Drama Romance,Ang Lee,-0.12635,0.72687,not-sure
skinnyvegetarianboymychaeldannalifeofpisample1mp3.mp3,Skinny Vegetarian Boy,Mychael Danna,Life of Pi,2013.0,Adventure Drama Fantasy,Ang Lee,0.16698,0.55187,familiar-feeling-not-familiar
thebatmanmichaelgiacchinosample2mp3.mp3,The Batman,Michael Giacchino,The Batman,2022.0,Action Crime Drama,Matt Reeves,-0.07469,0.35688,familiar-feeling-not-familiar
thebatmanmichaelgiacchinosample2mp3.mp3,The Batman,Michael Giacchino,The Batman,2022.0,Action Crime Drama,Matt Reeves,-0.18969,-0.18312,familiar-feeling-not-familiar
vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,And The Healing Has Begun,Van Morrison,Belfast,2021.0,Biography Drama Romance,Kenneth Branagh,0.46698,0.34688,not-sure
vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,And The Healing Has Begun,Van Morrison,Belfast,2021.0,Biography Drama Romance,Kenneth Branagh,0.62698,0.06688,not-sure
vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,And The Healing Has Begun,Van Morrison,Belfast,2021.0,Biography Drama Romance,Kenneth Branagh,0.34698,0.68687,not-sure
workingtheboulderproblemmarcobeltramifreesolosample2mp3.mp3,Working The Boulder Problem,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi",0.55531,-0.30312,familiar-feeling-not-familiar
workingtheboulderproblemmarcobeltramifreesolosample2mp3.mp3,Working The Boulder Problem,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi",0.47531,-0.18312,familiar-feeling-not-familiar
workingtheboulderproblemmarcobeltramifreesolosample2mp3.mp3,Working The Boulder Problem,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi",0.27031,0.00687,familiar-feeling-not-familiar
beyondtheblackrainbowsinoiacavesarboriatapessample2mp3.mp3,Arboria Tapes,Sinoia Caves,Beyond the Black Rainbow,2010.0,Horror Mystery Sci-Fi,Panos Cosmatos,-0.16025,-0.26,never-heard-this
beyondtheblackrainbowsinoiacavesarboriatapessample2mp3.mp3,Arboria Tapes,Sinoia Caves,Beyond the Black Rainbow,2010.0,Horror Mystery Sci-Fi,Panos Cosmatos,-0.15525,-0.25,never-heard-this
dickonhinchliffeoctopusthelostdaughtersample2mp3.mp3,Octopus,Dickon Hinchliffe,The Lost Daughter,2021.0,Drama,Maggie Gyllenhaal,-0.12525,0.54,familiar-feeling-not-familiar
endingfrombedroomjimwilliamstitanesample2mp3.mp3,Ending From Bedroom,Jim Williams,Titane,2022.0,Drama Horror Sci-Fi,Julia Ducournau,-0.36525,-0.565,never-heard-this
endingfrombedroomjimwilliamstitanesample2mp3.mp3,Ending From Bedroom,Jim Williams,Titane,2022.0,Drama Horror Sci-Fi,Julia Ducournau,-0.36525,0.225,never-heard-this
joyturnstosadnessagrowingpersonalitymichaelgiacchinoinsideoutsample1mp3.mp3,Joy Turns into Sadness/A Growing Personality,Michael Giacchino,Inside Out,2015.0,Animation Adventure Comedy,"Pete Docter, Ronnie Del Carmen",0.43875,-0.485,never-heard-this
joyturnstosadnessagrowingpersonalitymichaelgiacchinoinsideoutsample1mp3.mp3,Joy Turns into Sadness/A Growing Personality,Michael Giacchino,Inside Out,2015.0,Animation Adventure Comedy,"Pete Docter, Ronnie Del Carmen",0.18875,0.405,never-heard-this
joyturnstosadnessagrowingpersonalitymichaelgiacchinoinsideoutsample1mp3.mp3,Joy Turns into Sadness/A Growing Personality,Michael Giacchino,Inside Out,2015.0,Animation Adventure Comedy,"Pete Docter, Ronnie Del Carmen",0.21375,0.765,never-heard-this
lesfeuillesmortesjeanmichelblaismatthiasmaximesample1mp3.mp3,Les feuilles mortes,Jean-Michel Blais,Matthias & Maxime,2020.0,Drama Romance,Xavier Dolan,0.35975,0.37,never-heard-this
lesfeuillesmortesjeanmichelblaismatthiasmaximesample1mp3.mp3,Les feuilles mortes,Jean-Michel Blais,Matthias & Maxime,2020.0,Drama Romance,Xavier Dolan,-0.33525,-0.365,never-heard-this
onewithoutaftersunolivercoatessample1mp3.mp3,One Without,Oliver Coates,Aftersun,2022.0,Drama,Charlotte Wells,-0.11525,0.32,never-heard-this
onewithoutaftersunolivercoatessample1mp3.mp3,One Without,Oliver Coates,Aftersun,2022.0,Drama,Charlotte Wells,-0.22025,-0.505,never-heard-this
skiesalexandredesplatthetreeoflifesample2mp3.mp3,Skies,Alexandre Desplat,The Tree of Life,2011.0,Drama Fantasy,Terrence Malick,0.29475,-0.01,never-heard-this
skiesalexandredesplatthetreeoflifesample2mp3.mp3,Skies,Alexandre Desplat,The Tree of Life,2011.0,Drama Fantasy,Terrence Malick,-0.09025,0.17,never-heard-this
skiesalexandredesplatthetreeoflifesample2mp3.mp3,Skies,Alexandre Desplat,The Tree of Life,2011.0,Drama Fantasy,Terrence Malick,-0.43025,-0.4,never-heard-this
spymeetingalexandredesplattheshapeofwatersample1mp3.mp3,Spy Meeting,Alexandre Desplat,The Shape of Water,2018.0,Drama Fantasy Romance,Guillermo del Toro,0.05875,-0.48,never-heard-this
spymeetingalexandredesplattheshapeofwatersample1mp3.mp3,Spy Meeting,Alexandre Desplat,The Shape of Water,2018.0,Drama Fantasy Romance,Guillermo del Toro,-0.19625,0.29,never-heard-this
themazepatrickdoyleharrypotterandthegobletoffiresample2mp3.mp3,The Maze,Patrick Doyle,Harry Potter and the Goblet of Fire,2005.0,Adventure Family Fantasy,Mike Newell,0.61875,0.335,familiar
themazepatrickdoyleharrypotterandthegobletoffiresample2mp3.mp3,The Maze,Patrick Doyle,Harry Potter and the Goblet of Fire,2005.0,Adventure Family Fantasy,Mike Newell,0.18375,0.48,familiar
themazepatrickdoyleharrypotterandthegobletoffiresample2mp3.mp3,The Maze,Patrick Doyle,Harry Potter and the Goblet of Fire,2005.0,Adventure Family Fantasy,Mike Newell,0.82875,0.77,familiar
capharnaumkhaledmouzanarfromcapharnaumoriginalmotionpicturesoundtracksample2mp3.mp3,Capernaum,Khaled Mouzanar,Capernaum,2018.0,Drama,Nadine Labaki,0.30475,0.32,familiar-feeling-not-familiar
astoryaboutlettersalfonsogaguilarklaussample1mp3.mp3,A Story About Letters,Alfonso G. Aguilar,Klaus,2019.0,Animation Adventure Comedy,"Sergio Pablos, Carlos Martínez López",0.0,0.0,familiar-feeling-not-familiar
astoryaboutlettersalfonsogaguilarklaussample1mp3.mp3,A Story About Letters,Alfonso G. Aguilar,Klaus,2019.0,Animation Adventure Comedy,"Sergio Pablos, Carlos Martínez López",0.0,0.0,familiar-feeling-not-familiar
astoryaboutlettersalfonsogaguilarklaussample1mp3.mp3,A Story About Letters,Alfonso G. Aguilar,Klaus,2019.0,Animation Adventure Comedy,"Sergio Pablos, Carlos Martínez López",0.0,0.0,familiar-feeling-not-familiar
astoryaboutlettersalfonsogaguilarklaussample1mp3.mp3,A Story About Letters,Alfonso G. Aguilar,Klaus,2019.0,Animation Adventure Comedy,"Sergio Pablos, Carlos Martínez López",0.2675,0.2673,familiar-feeling-not-familiar
childishgambinoredbonegetoutsample2mp3.mp3,Redbone,Childish Gambino,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele,0.0,0.0,definitely-familiar
childishgambinoredbonegetoutsample2mp3.mp3,Redbone,Childish Gambino,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele,0.0,0.0,definitely-familiar
childishgambinoredbonegetoutsample2mp3.mp3,Redbone,Childish Gambino,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele,0.0,0.0,definitely-familiar
childishgambinoredbonegetoutsample2mp3.mp3,Redbone,Childish Gambino,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele,0.5375,-0.5527,definitely-familiar
everythingeverywhereallatonceinanotherlifesonluxsample2mp3.mp3,In Another Life,"Son Lux, Rafiq Bhatia, Ryan Lott",Everything Everywhere All At Once,2022.0,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",0.0,0.0,never-heard-this
everythingeverywhereallatonceinanotherlifesonluxsample2mp3.mp3,In Another Life,"Son Lux, Rafiq Bhatia, Ryan Lott",Everything Everywhere All At Once,2022.0,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",-0.5525,0.3623,never-heard-this
everythingeverywhereallatonceinanotherlifesonluxsample2mp3.mp3,In Another Life,"Son Lux, Rafiq Bhatia, Ryan Lott",Everything Everywhere All At Once,2022.0,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",-0.5525,-0.0027,never-heard-this
jimcrowthehelpthomasnewmansample2mp3.mp3,Jim Crow,Thomas Newman,The Help,2011.0,Drama,Tate Taylor,0.5425,-0.1877,never-heard-this
lapunturadellamorteenniomorriconethehatefuleightsample2mp3.mp3,La Puntura Della Morte,Ennio Morricone,The Hateful Eight,2015.0,Crime Drama Mystery,Quentin Tarantino,-0.5375,0.5423,never-heard-this
ninasimoneiputaspellonyoufordvferrarisample2mp3.mp3,I Put A Spell On You,Nina Simone/ Screamin' Jay Hawkins,Ford v Ferrari,2019.0,Action Biography Drama,James Mangold,0.0,0.0,definitely-familiar
ninasimoneiputaspellonyoufordvferrarisample2mp3.mp3,I Put A Spell On You,Nina Simone/ Screamin' Jay Hawkins,Ford v Ferrari,2019.0,Action Biography Drama,James Mangold,-0.1975,-0.3727,definitely-familiar
ninasimoneiputaspellonyoufordvferrarisample2mp3.mp3,I Put A Spell On You,Nina Simone/ Screamin' Jay Hawkins,Ford v Ferrari,2019.0,Action Biography Drama,James Mangold,0.5425,-0.3677,definitely-familiar
robrobincauderthauntedpianomaniacsample2mp3.mp3,Haunted Piano,"Rob, Robin Caudert",Maniac,2012.0,Horror Thriller,Franck Khalfoun,0.0,0.0,familiar-feeling-not-familiar
robrobincauderthauntedpianomaniacsample2mp3.mp3,Haunted Piano,"Rob, Robin Caudert",Maniac,2012.0,Horror Thriller,Franck Khalfoun,-0.7425,-0.7377,familiar-feeling-not-familiar
tapeculjeanbenoitdunckelsummerof85sample1mp3.mp3,Tape Cul,Jean-Benoît Dunckel,Summer of '85,2020.0,Drama Romance,François Ozon,-0.55,-0.3727,familiar-feeling-not-familiar
tapeculjeanbenoitdunckelsummerof85sample1mp3.mp3,Tape Cul,Jean-Benoît Dunckel,Summer of '85,2020.0,Drama Romance,François Ozon,-0.73,-0.3677,familiar-feeling-not-familiar
themysteryofinisherincarterburwellthebansheesofinisherinsample1mp3.mp3,The Mystery Of Inisherin,Carter Burwell,The Banshees of Inisherin,2022.0,Comedy Drama,Martin McDonagh,-0.4575,0.1823,familiar-feeling-not-familiar
themysteryofinisherincarterburwellthebansheesofinisherinsample1mp3.mp3,The Mystery Of Inisherin,Carter Burwell,The Banshees of Inisherin,2022.0,Comedy Drama,Martin McDonagh,-0.4725,0.8223,familiar-feeling-not-familiar
alexanderhamiltonhamiltonsample2mp3.mp3,Alexander Hamilton,Lin-Manuel Miranda / Cast of Hamilton,Hamilton,2020.0,Biography Drama History Musical,Thomas Kail,0.0175,0.0023,definitely-familiar
alexanderhamiltonhamiltonsample2mp3.mp3,Alexander Hamilton,Lin-Manuel Miranda / Cast of Hamilton,Hamilton,2020.0,Biography Drama History Musical,Thomas Kail,0.7325,-0.5527,definitely-familiar
alansilvestriinfinitywarfromavengerssample2mp3.mp3,Infinity War,Alan Silvestri,Avengers: Infinity War,2018.0,Action Adventure Sci-Fi,"Anthony Russo, Joe Russo",-0.34406,0.60805,familiar-feeling-not-familiar
alansilvestriinfinitywarfromavengerssample2mp3.mp3,Infinity War,Alan Silvestri,Avengers: Infinity War,2018.0,Action Adventure Sci-Fi,"Anthony Russo, Joe Russo",0.49594,-0.56195,familiar-feeling-not-familiar
alansilvestriinfinitywarfromavengerssample2mp3.mp3,Infinity War,Alan Silvestri,Avengers: Infinity War,2018.0,Action Adventure Sci-Fi,"Anthony Russo, Joe Russo",0.19594,-0.13695,familiar-feeling-not-familiar
dickonhinchliffeoctopusthelostdaughtersample1mp3.mp3,Octopus,Dickon Hinchliffe,The Lost Daughter,2021.0,Drama,Maggie Gyllenhaal,0.12594,0.88305,familiar-feeling-not-familiar
freehaircutmarcobeltramifreesolosample2mp3.mp3,Free Haircut,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi",-0.25906,-0.19195,familiar-feeling-not-familiar
freehaircutmarcobeltramifreesolosample2mp3.mp3,Free Haircut,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi",-0.16906,-0.03695,familiar-feeling-not-familiar
freehaircutmarcobeltramifreesolosample2mp3.mp3,Free Haircut,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi",-0.36406,-0.39195,familiar-feeling-not-familiar
imwithyoutotheendstevenpricelastnightinsohosample2mp3.mp3,I'm With You To The End,Steven Price,Last Night in Soho,2021.0,Drama Horror Mystery,Edgar Wright,0.42094,-0.49695,familiar
imwithyoutotheendstevenpricelastnightinsohosample2mp3.mp3,I'm With You To The End,Steven Price,Last Night in Soho,2021.0,Drama Horror Mystery,Edgar Wright,0.29594,-0.56195,familiar
imwithyoutotheendstevenpricelastnightinsohosample2mp3.mp3,I'm With You To The End,Steven Price,Last Night in Soho,2021.0,Drama Horror Mystery,Edgar Wright,0.50094,-0.74695,familiar
nathanjohnsonthemefromglassonionglassonionsample1mp3.mp3,Theme from Glass Onion,Nathan Johnson,Glass Onion: A Knives Out Mystery,2022.0,Comedy Crime Drama,Rian Johnson,0.32094,0.37805,never-heard-this
nathanjohnsonthemefromglassonionglassonionsample1mp3.mp3,Theme from Glass Onion,Nathan Johnson,Glass Onion: A Knives Out Mystery,2022.0,Comedy Crime Drama,Rian Johnson,0.53594,0.74805,never-heard-this
thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3.mp3,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",Antonio Vivaldi,Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.45594,0.49305,familiar-feeling-not-familiar
thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3.mp3,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",Antonio Vivaldi,Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.39594,0.49805,familiar-feeling-not-familiar
thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3.mp3,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",Antonio Vivaldi,Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.46594,0.54805,familiar-feeling-not-familiar
thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3.mp3,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",Antonio Vivaldi,Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.47594,0.41805,familiar-feeling-not-familiar
thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3.mp3,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",Antonio Vivaldi,Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.54594,0.41305,familiar-feeling-not-familiar
thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3.mp3,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",Antonio Vivaldi,Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.53594,0.49805,familiar-feeling-not-familiar
thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3.mp3,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",Antonio Vivaldi,Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.55594,0.58805,familiar-feeling-not-familiar
thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3.mp3,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",Antonio Vivaldi,Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.61094,0.67805,familiar-feeling-not-familiar
thefourseasonssummeringminorrv315iiiprestoantoniovivaldiportraitofaladyonfiresample1mp3.mp3,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",Antonio Vivaldi,Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma,0.69094,0.78805,familiar-feeling-not-familiar
walledefinedancingthomasnewmansample2mp3.mp3,Define Dancing,Thomas Newman,Wall•E,2008.0,Animation Adventure Family,Andrew Stanton,0.18094,0.89805,familiar-feeling-not-familiar
walledefinedancingthomasnewmansample2mp3.mp3,Define Dancing,Thomas Newman,Wall•E,2008.0,Animation Adventure Family,Andrew Stanton,0.36094,0.92805,familiar-feeling-not-familiar
walledefinedancingthomasnewmansample2mp3.mp3,Define Dancing,Thomas Newman,Wall•E,2008.0,Animation Adventure Family,Andrew Stanton,0.55594,0.92305,familiar-feeling-not-familiar
